state,state_id,county_name,county_id,total_population,percent_non_white,hispanic,percent_hispanic,white,percent_white,black,percent_black,amer_indian,percent_ai,asian,percent_asian,nat_haw_pac_isl,percent_nh,other,percent_other
AZ,4,LA PAZ,12,19715,0.346386,4420,0.224194776,12573,0.637737763,149,0.007557697,2155,0.109307634,78,0.003956378,9,0.000456505,18,0.00091301
AZ,4,MARICOPA,13,3072149,0.322229814,763341,0.248471347,2034530,0.66224978,108521,0.035324133,45703,0.014876557,64562,0.021015257,3725,0.001212506,4086,0.001330014
AZ,4,MOHAVE,15,155032,0.145802156,17182,0.110828732,130283,0.84036199,787,0.005076371,3238,0.020886011,1118,0.007211414,151,0.000973992,128,0.000825636
AZ,4,NAVAJO,17,97470,0.564625013,8011,0.082189392,41196,0.422653124,794,0.008146096,45846,0.470360111,315,0.003231764,39,0.000400123,29,0.000297527
AZ,4,PIMA,19,843746,0.36971316,247578,0.293427169,518720,0.614782174,24047,0.028500283,21821,0.025862049,16595,0.019668241,891,0.001056005,1012,0.001199413
AZ,4,PINAL,21,179727,0.400768943,53671,0.298625137,105641,0.58778592,4658,0.025917085,12419,0.069099245,1001,0.005569558,111,0.000617603,169,0.000940315
AZ,4,SANTA CRUZ,23,38381,0.81834762,31005,0.807821578,6835,0.178082906,75,0.001954092,95,0.002475183,189,0.004924312,17,0.000442927,28,0.000729528
AZ,4,YAVAPAI,25,167517,0.1215996,16376,0.097757243,145037,0.865804665,589,0.003516061,2355,0.014058275,833,0.00497263,128,0.000764102,89,0.000531289
AZ,4,YUMA,27,160026,0.545861298,80772,0.504742979,70956,0.443402947,3136,0.019596816,1819,0.011366903,1362,0.008511117,132,0.000824866,131,0.000818617
CA,6,ALAMEDA,1,1443741,0.551447246,273910,0.189722395,591095,0.409419002,211124,0.146233985,5306,0.003675174,292673,0.202718493,8458,0.005858391,4676,0.003238808
CA,6,ALPINE,3,1208,0.248344371,94,0.07781457,867,0.717715232,7,0.005794702,188,0.155629139,4,0.003311258,1,0.000827815,6,0.004966887
CA,6,AMADOR,5,35100,0.157977207,3126,0.089059829,28920,0.823931624,1348,0.038404558,538,0.015327635,326,0.009287749,29,0.000826211,178,0.005071225
CA,6,BUTTE,7,203171,0.170875765,21339,0.105029753,162564,0.800133877,2699,0.013284376,3295,0.016217866,6676,0.03285902,273,0.001343696,435,0.002141054
CA,6,CALAVERAS,9,40554,0.100360013,2765,0.068180697,35465,0.874512995,300,0.007397544,607,0.014967697,322,0.007940031,36,0.000887705,40,0.000986339
CA,6,COLUSA,11,18804,0.503988513,8752,0.465432887,9018,0.479578813,88,0.004679855,316,0.016804935,220,0.011699638,67,0.003563072,34,0.001808126
CA,6,CONTRA COSTA,13,948816,0.386533322,167776,0.176826698,549409,0.579046939,86851,0.091536188,3648,0.003844792,102681,0.10822014,3157,0.003327305,2636,0.002778199
CA,6,DEL NORTE,15,27507,0.264114589,3829,0.139200931,19294,0.701421456,1167,0.042425564,1593,0.057912531,619,0.022503363,18,0.000654379,39,0.001417821
CA,6,EL DORADO,17,156299,0.129488992,14566,0.093193175,132725,0.849173699,745,0.004766505,1272,0.008138248,3250,0.020793479,169,0.001081261,237,0.001516324
CA,6,FRESNO,19,799407,0.579569605,351636,0.439871054,317522,0.397196922,40291,0.05040111,6223,0.00778452,63029,0.078844694,682,0.000853132,1451,0.001815095
CA,6,GLENN,21,26453,0.352927834,7840,0.296374702,16548,0.625562318,117,0.004422939,439,0.016595471,863,0.032623899,22,0.000831664,55,0.002079159
CA,6,HUMBOLDT,23,126518,0.147457279,8210,0.064891952,103230,0.81593133,1035,0.008180654,6722,0.05313078,2022,0.015981916,219,0.001730979,448,0.003540998
CA,6,IMPERIAL,25,142361,0.788973103,102817,0.722227295,28768,0.202077816,5148,0.036161589,1736,0.012194351,2446,0.017181672,75,0.00052683,97,0.000681366
CA,6,INYO,27,17945,0.231317916,2257,0.125773196,13352,0.744051268,20,0.001114517,1678,0.093507941,158,0.008804681,15,0.000835887,23,0.001281694
CA,6,KERN,29,661645,0.484640556,254036,0.383946074,327190,0.494509896,37845,0.057198347,5885,0.008894498,21177,0.03200659,728,0.001100288,989,0.001494759
CA,6,KINGS,31,129461,0.559921519,56461,0.43612362,53817,0.415700481,10418,0.080472111,1304,0.010072531,3884,0.030001313,192,0.001483072,229,0.001768872
CA,6,LAKE,33,58309,0.16915056,6639,0.113858924,46933,0.804901473,1209,0.020734363,1413,0.024232966,468,0.008026205,82,0.001406301,52,0.000891801
CA,6,LASSEN,35,33828,0.273767294,4681,0.138376493,23893,0.706308384,2976,0.087974459,959,0.028349296,244,0.00721296,134,0.003961216,267,0.00789287
CA,6,LOS ANGELES,37,9519338,0.665704169,4242213,0.445641598,2959614,0.310905443,901472,0.094699022,25609,0.002690208,1124569,0.118135211,23265,0.002443972,19935,0.002094158
CA,6,MADERA,39,123109,0.510490703,54515,0.442818965,57391,0.466180377,4710,0.038258779,1694,0.013760164,1480,0.012021867,160,0.001299661,287,0.002331267
CA,6,MARIN,41,247289,0.190275345,27351,0.110603383,194254,0.785534334,6946,0.028088593,630,0.002547626,11078,0.044797787,330,0.001334471,718,0.002903485
CA,6,MARIPOSA,43,17130,0.124226503,1329,0.077583187,14539,0.848744892,111,0.00647986,530,0.030939872,120,0.007005254,17,0.000992411,21,0.001225919
CA,6,MENDOCINO,45,86265,0.224737726,14213,0.164759752,64581,0.74863502,471,0.00545992,3438,0.039853938,1006,0.01166174,107,0.001240364,152,0.001762012
CA,6,MERCED,47,210554,0.564733988,95466,0.453403877,85585,0.406475298,7594,0.036066757,1115,0.005295554,14041,0.066685981,281,0.001334575,410,0.001947244
CA,6,MODOC,49,9449,0.1670018,1088,0.11514446,7663,0.810985289,59,0.006244047,340,0.035982644,58,0.006138216,7,0.000740819,26,0.002751614
CA,6,MONO,51,12853,0.219870847,2274,0.176923675,9837,0.765346612,53,0.004123551,267,0.02077336,140,0.010892399,10,0.000778028,82,0.006379834
CA,6,MONTEREY,53,401762,0.571910734,187969,0.46786157,162045,0.403335806,14085,0.035058069,1782,0.004435462,23203,0.057753098,1543,0.003840582,1190,0.002961953
CA,6,NAPA,55,124279,0.287305177,29416,0.236693247,85932,0.69144425,1527,0.012286871,642,0.005165796,3641,0.029296985,254,0.002043789,226,0.001818489
CA,6,NEVADA,57,92033,0.07654863,5201,0.056512338,83098,0.902915259,234,0.002542566,663,0.007203938,702,0.007627699,70,0.000760597,175,0.001901492
CA,6,ORANGE,59,2846289,0.464834386,875579,0.307621257,1458978,0.512589551,42639,0.014980559,8414,0.00295613,383810,0.134845759,8086,0.002840892,4525,0.001589789
CA,6,PLACER,61,248399,0.142552908,24019,0.096695236,207236,0.834286772,1896,0.007632881,1687,0.006791493,7148,0.028776283,324,0.001304353,336,0.001352662
CA,6,PLUMAS,63,20824,0.09167307,1177,0.056521322,18473,0.887101421,130,0.006242797,444,0.021321552,107,0.005138302,19,0.000912409,32,0.001536688
CA,6,RIVERSIDE,65,1545387,0.467857566,559575,0.362093767,788831,0.510442368,92403,0.05979279,10135,0.006558228,55199,0.035718561,3284,0.002125034,2425,0.001569186
CA,6,SACRAMENTO,67,1223499,0.380734271,195890,0.160106383,706655,0.577568923,118073,0.09650437,9070,0.007413165,132601,0.108378511,6788,0.005548023,3406,0.002783819
CA,6,SAN BENITO,69,53234,0.517789382,25516,0.479317729,24513,0.460476387,475,0.008922869,279,0.005241011,1173,0.02203479,68,0.001277379,53,0.000995604
CA,6,SAN BERNARDINO,71,1709434,0.535248509,669387,0.391583998,752222,0.440041558,150201,0.087865925,9804,0.005735232,78154,0.045719226,4387,0.002566347,3039,0.001777781
CA,6,SAN DIEGO,73,2813833,0.420774084,750965,0.266883287,1548833,0.550435296,154487,0.05490269,15253,0.00542072,245297,0.087175394,12164,0.004322929,5822,0.002069064
CA,6,SAN FRANCISCO,75,776733,0.533864275,109504,0.140980234,338909,0.436326254,58791,0.075690102,2020,0.002600636,238173,0.306634326,3602,0.004637372,2580,0.003321605
CA,6,SAN JOAQUIN,77,563598,0.490984708,172073,0.305311587,267002,0.473745471,36139,0.064121945,3531,0.006265104,62126,0.110231051,1624,0.002881486,1225,0.002173535
CA,6,SAN LUIS OBISPO,79,246681,0.216323917,40196,0.162947288,187840,0.761469266,4743,0.019227261,1490,0.00604019,6342,0.025709317,227,0.000920217,365,0.001479644
CA,6,SAN MATEO,81,707161,0.469021907,154708,0.218773377,352355,0.498267014,23778,0.033624592,1546,0.002186207,140313,0.198417334,9112,0.012885326,2217,0.003135071
CA,6,SANTA BARBARA,83,399347,0.410858226,136668,0.342228688,227083,0.568635798,8385,0.020996777,2135,0.005346228,15713,0.039346734,589,0.001474908,585,0.001464891
CA,6,SANTA CLARA,85,1682585,0.528044052,403401,0.239750741,744282,0.442344369,44475,0.026432543,5270,0.003132085,426771,0.253640084,5040,0.002995391,3522,0.002093208
CA,6,SANTA CRUZ,87,255602,0.318694688,68486,0.26794,167464,0.655174842,2160,0.008450638,1180,0.004616552,8464,0.033113982,311,0.001216735,858,0.003356781
CA,6,SHASTA,89,163256,0.107898026,8998,0.055115892,141097,0.864268388,1179,0.007221787,4025,0.02465453,3014,0.018461802,154,0.000943304,245,0.001500711
CA,6,SIERRA,91,3555,0.080168777,213,0.059915612,3210,0.902953586,6,0.001687764,56,0.015752461,5,0.00140647,3,0.000843882,2,0.000562588
CA,6,SISKIYOU,93,44301,0.138349022,3354,0.075709352,36910,0.833164037,556,0.012550507,1605,0.03622943,523,0.011805603,49,0.00110607,42,0.00094806
CA,6,SOLANO,95,394542,0.462820181,69598,0.176402005,194282,0.492424127,57597,0.145984458,2194,0.005560878,49399,0.125205935,2859,0.007246377,955,0.002420528
CA,6,SONOMA,97,458614,0.228163555,79511,0.173372379,341686,0.745040492,6116,0.013335834,3477,0.007581539,13786,0.030060138,828,0.00180544,921,0.002008225
CA,6,STANISLAUS,99,446997,0.3949333,141871,0.317386918,256001,0.572713016,10621,0.023760786,3483,0.007791999,18234,0.04079222,1354,0.003029103,971,0.002172274
CA,6,SUTTER,101,78930,0.36728747,17529,0.222082858,47532,0.602204485,1418,0.017965286,940,0.011909287,8771,0.111123781,142,0.001799062,190,0.002407196
CA,6,TEHAMA,103,56039,0.191616553,8871,0.158300469,43972,0.784667821,279,0.004978676,1008,0.017987473,423,0.007548315,48,0.000856546,109,0.001945074
CA,6,TRINITY,105,13022,0.095223469,517,0.039702043,11271,0.865535248,54,0.004146828,583,0.044770389,58,0.004454001,15,0.001151897,13,0.000998311
CA,6,TULARE,107,368021,0.562840164,186846,0.507704723,153916,0.418226134,5122,0.013917684,3011,0.008181598,11457,0.031131376,257,0.00069833,444,0.001206453
CA,6,TUOLUMNE,109,54501,0.127502247,4445,0.081558137,46377,0.850938515,1135,0.020825306,864,0.01585292,377,0.006917304,81,0.001486211,47,0.000862369
CA,6,VENTURA,111,753197,0.412048906,251734,0.334220662,427449,0.567512882,13490,0.017910321,3177,0.00421802,39452,0.052379391,1379,0.001830862,1122,0.00148965
CA,6,YOLO,113,168660,0.386778134,43707,0.259142654,97942,0.580706747,3133,0.018575833,1165,0.006907388,16390,0.097177754,443,0.002626586,396,0.002347919
CA,6,YUBA,115,60219,0.303027283,10449,0.173516664,39320,0.652950066,1795,0.029807868,1306,0.021687507,4480,0.074395124,98,0.001627393,120,0.001992727
CO,8,ADAMS,1,363857,0.349634609,102585,0.281937684,230500,0.63349063,10206,0.028049481,2352,0.006464078,11415,0.031372215,331,0.000909698,328,0.000901453
CO,8,ALAMOSA,3,14966,0.444407324,6197,0.414071896,8089,0.540491781,106,0.007082721,186,0.012428171,112,0.00748363,12,0.000801817,38,0.002539089
CO,8,ARAPAHOE,5,487967,0.238585806,57612,0.118065361,360744,0.7392795,36254,0.074296008,2299,0.004711384,19021,0.038980095,545,0.001116879,691,0.001416079
CO,8,ARCHULETA,7,9898,0.186199233,1659,0.167609618,7927,0.800868862,31,0.003131946,101,0.010204082,31,0.003131946,2,0.000202061,19,0.00191958
CO,8,BACA,9,4517,0.083019704,317,0.070179323,4084,0.904139916,1,0.000221386,46,0.01018375,7,0.001549701,4,0.000885544,0,0
CO,8,BENT,11,5998,0.352784261,1814,0.302434145,3794,0.632544181,208,0.034678226,63,0.010503501,31,0.005168389,0,0,0,0
CO,8,BOULDER,13,291288,0.149250913,30456,0.104556315,243512,0.835983631,2393,0.008215237,1206,0.004140232,8834,0.030327374,147,0.000504655,439,0.0015071
CO,8,CHAFFEE,15,16242,0.116118704,1393,0.0857653,14174,0.872675779,257,0.015823174,151,0.009296885,65,0.00400197,3,0.000184706,17,0.001046669
CO,8,CHEYENNE,17,2231,0.090990585,181,0.081129538,2018,0.904527118,9,0.004034065,9,0.004034065,3,0.001344688,0,0,1,0.000448229
CO,8,CLEAR CREEK,19,9322,0.051491095,361,0.038725595,8759,0.939605235,26,0.002789101,46,0.004934563,33,0.003540013,3,0.000321819,11,0.001180004
CO,8,CONEJOS,21,8400,0.600000001,4949,0.589166667,3298,0.392619048,9,0.001071429,61,0.007261905,8,0.000952381,5,0.000595238,8,0.000952381
CO,8,COSTILLA,23,3663,0.703248703,2476,0.675948676,1033,0.282009282,21,0.005733006,39,0.010647011,34,0.009282009,1,0.000273,5,0.001365001
CO,8,CROWLEY,25,5518,0.32421167,1244,0.225444001,3671,0.665277274,386,0.069952881,107,0.019391084,45,0.008155129,1,0.000181225,6,0.00108735
CO,8,CUSTER,27,3503,0.04282044,88,0.025121325,3299,0.941764202,12,0.003425635,37,0.010562375,10,0.002854696,0,0,3,0.000856409
CO,8,DELTA,29,27834,0.128260401,3171,0.113925415,23945,0.860278796,135,0.004850183,150,0.005389092,83,0.002981965,7,0.000251491,24,0.000862255
CO,8,DENVER,31,554636,0.461664948,175704,0.316791553,287997,0.519254069,59921,0.108036622,3846,0.006934278,15137,0.027291773,473,0.000852812,975,0.00175791
CO,8,DOLORES,33,1844,0.058568328,71,0.038503254,1711,0.927874187,1,0.000542299,27,0.014642082,7,0.003796095,1,0.000542299,1,0.000542299
CO,8,DOUGLAS,35,175766,0.089055904,8886,0.050555853,157686,0.897135965,1596,0.009080254,579,0.003294152,4369,0.024856912,88,0.000500666,135,0.000768067
CO,8,EAGLE,37,41659,0.248901798,9682,0.232410764,30892,0.741544444,104,0.002496459,184,0.004416813,337,0.008089488,24,0.000576106,38,0.000912168
CO,8,EL PASO,41,516929,0.210860679,58401,0.11297683,393819,0.761843503,32393,0.062664312,3296,0.006376117,12791,0.024744211,1145,0.002215004,974,0.001884205
CO,8,ELBERT,39,19872,0.054901369,766,0.038546699,18511,0.931511675,123,0.006189614,99,0.004981884,70,0.003522544,16,0.000805153,17,0.000855475
CO,8,FREMONT,43,46145,0.175338607,4776,0.103499837,37408,0.810662044,2439,0.052855131,613,0.013284213,224,0.004854264,17,0.000368404,22,0.000476758
CO,8,GARFIELD,45,43791,0.180265352,7300,0.16670092,35449,0.809504236,128,0.002922975,227,0.005183714,183,0.004178941,27,0.000616565,29,0.000662237
CO,8,GILPIN,47,4757,0.065587556,202,0.042463738,4377,0.920117721,24,0.005045197,33,0.006937145,33,0.006937145,9,0.001891949,11,0.002312382
CO,8,GRAND,49,12442,0.060842308,543,0.043642501,11577,0.930477415,60,0.004822376,47,0.003777528,82,0.00659058,10,0.000803729,15,0.001205594
CO,8,GUNNISON,51,13956,0.065921467,700,0.050157638,12886,0.923330467,55,0.003940957,78,0.005588994,71,0.005087418,3,0.000214961,13,0.000931499
CO,8,HINSDALE,53,790,0.030379747,12,0.015189873,763,0.965822785,0,0,9,0.011392405,2,0.002531646,0,0,1,0.001265823
CO,8,HUERFANO,55,7862,0.397481556,2763,0.351437293,4590,0.583820911,210,0.026710761,106,0.013482574,27,0.003434241,5,0.00063597,14,0.001780717
CO,8,JACKSON,57,1577,0.072289156,103,0.065313887,1452,0.920735574,0,0,10,0.006341154,1,0.000634115,0,0,0,0
CO,8,JEFFERSON,59,527056,0.137049953,52449,0.099513145,447416,0.848896512,4312,0.008181294,2748,0.005213867,11855,0.022492866,335,0.000635606,534,0.001013175
CO,8,KIOWA,61,1622,0.049938347,51,0.031442663,1530,0.943279901,8,0.004932182,18,0.011097411,0,0,1,0.000616523,3,0.001849568
CO,8,KIT CARSON,63,8011,0.162276868,1095,0.136687055,6678,0.833603795,136,0.016976657,36,0.004493821,26,0.003245537,3,0.000374485,4,0.000499313
CO,8,LA PLATA,67,43941,0.163696775,4571,0.104025853,36168,0.823103707,120,0.002730935,2205,0.050180924,174,0.003959855,21,0.000477914,102,0.002321294
CO,8,LAKE,65,7812,0.373271888,2823,0.361367127,4809,0.615591398,12,0.001536098,56,0.007168459,22,0.00281618,2,0.000256016,1,0.000128008
CO,8,LARIMER,69,251494,0.110217342,20811,0.082749489,220159,0.875404582,1511,0.006008096,1171,0.004656175,3840,0.015268754,152,0.000604388,234,0.00093044
CO,8,LAS ANIMAS,71,15207,0.433944894,6304,0.414545933,8387,0.551522325,52,0.003419478,161,0.01058723,53,0.003485237,13,0.000854869,16,0.001052147
CO,8,LINCOLN,73,6087,0.148184656,519,0.085263677,5126,0.842122556,298,0.048956793,50,0.008214227,33,0.00542139,2,0.000328569,0,0
CO,8,LOGAN,75,20504,0.147776044,2439,0.1189524,17310,0.844225517,411,0.020044869,89,0.004340616,77,0.003755365,11,0.000536481,3,0.000146313
CO,8,MESA,77,116255,0.117388499,11651,0.100219345,101110,0.869726033,460,0.003956819,728,0.006262096,593,0.005100856,105,0.000903187,110,0.000946196
CO,8,MINERAL,79,831,0.025270758,17,0.02045728,793,0.954271961,0,0,4,0.004813478,0,0,0,0,0,0
CO,8,MOFFAT,81,13184,0.106947816,1247,0.094584345,11626,0.881826456,17,0.001289442,100,0.007584951,42,0.00318568,2,0.000151699,2,0.000151699
CO,8,MONTEZUMA,83,23830,0.208350819,2263,0.094964331,18476,0.77532522,31,0.001300881,2573,0.107973143,47,0.001972304,13,0.000545531,38,0.001594629
CO,8,MONTROSE,85,33432,0.162688442,4967,0.148570232,27554,0.824180426,78,0.002333094,228,0.006819813,130,0.00388849,19,0.000568318,17,0.000508495
CO,8,MORGAN,87,27171,0.322255346,8473,0.311839829,18191,0.66950057,57,0.002097825,132,0.004858121,47,0.001729785,24,0.000883295,23,0.000846491
CO,8,OTERO,89,20311,0.395696912,7642,0.376249323,12014,0.591502142,111,0.005465019,134,0.00659741,134,0.00659741,6,0.000295406,10,0.000492344
CO,8,OURAY,91,3742,0.054249065,152,0.040619989,3487,0.931854623,3,0.00080171,32,0.008551577,13,0.003474078,2,0.000534474,1,0.000267237
CO,8,PARK,93,14523,0.060593541,628,0.043241754,13431,0.924808924,67,0.004613372,101,0.006954486,60,0.004131378,3,0.000206569,21,0.001445982
CO,8,PHILLIPS,95,4480,0.128125,527,0.117633929,3865,0.862723214,9,0.002008929,11,0.002455357,18,0.004017857,1,0.000223214,8,0.001785714
CO,8,PITKIN,97,14872,0.084050566,973,0.06542496,13479,0.906334051,55,0.003698225,35,0.002353416,161,0.010825713,6,0.000403443,20,0.001344809
CO,8,PROWERS,99,14483,0.340882368,4766,0.329075468,9427,0.650901056,35,0.002416626,76,0.005247532,49,0.003383277,1,6.90E-05,10,0.000690465
CO,8,PUEBLO,101,141472,0.410978851,53710,0.379651097,81624,0.576962226,2391,0.016900871,917,0.006481848,847,0.00598705,58,0.000409975,219,0.00154801
CO,8,RIO BLANCO,103,5986,0.06097561,296,0.049448714,5546,0.926495155,11,0.001837621,37,0.006181089,15,0.002505847,0,0,6,0.001002339
CO,8,RIO GRANDE,105,12413,0.426891162,5172,0.416659953,7022,0.565697253,12,0.000966728,78,0.006283735,25,0.002014018,0,0,12,0.000966728
CO,8,ROUTT,107,19690,0.042204165,634,0.032199086,18662,0.947790757,23,0.001168106,69,0.003504317,75,0.00380904,18,0.00091417,12,0.000609446
CO,8,SAGUACHE,109,5917,0.471860741,2678,0.45259422,3053,0.515970931,1,0.000169005,73,0.012337333,26,0.004394119,0,0,14,0.002366064
CO,8,SAN JUAN,111,558,0.084229391,41,0.073476703,509,0.91218638,0,0,2,0.003584229,1,0.001792115,2,0.003584229,1,0.001792115
CO,8,SAN MIGUEL,113,6594,0.087352138,439,0.066575675,5959,0.903700334,10,0.00151653,49,0.007430998,49,0.007430998,4,0.000606612,25,0.003791325
CO,8,SEDGWICK,115,2747,0.12631962,314,0.114306516,2376,0.864943575,9,0.003276301,3,0.0010921,19,0.006916636,2,0.000728067,0,0
CO,8,SUMMIT,117,23548,0.118184134,2306,0.097927637,20411,0.866782742,157,0.006667233,85,0.003609648,201,0.008535757,16,0.000679463,18,0.000764396
CO,8,TELLER,119,20555,0.056093408,718,0.034930674,19102,0.929311603,109,0.005302846,167,0.008124544,115,0.005594746,16,0.000778399,28,0.001362199
CO,8,WASHINGTON,121,4926,0.06780349,310,0.062931384,4568,0.927324401,2,0.000406009,15,0.003045067,5,0.001015022,1,0.000203004,1,0.000203004
CO,8,WELD,123,180936,0.288964053,48935,0.270454746,126573,0.699545696,817,0.004515409,771,0.004261175,1452,0.008024937,125,0.000690852,184,0.001016934
CO,8,YUMA,125,9841,0.132913321,1268,0.128848694,8474,0.861091353,10,0.001016157,21,0.002133929,7,0.00071131,2,0.000203231,0,0
CT,9,FAIRFIELD,1,882567,0.252353645,104835,0.118784183,645152,0.730994927,84724,0.095997244,1045,0.001184046,28473,0.032261573,246,0.000278732,3396,0.003847867
CT,9,HARTFORD,3,857183,0.254151097,98968,0.115457259,625797,0.730062309,95157,0.111011301,1253,0.001461765,20535,0.023956378,224,0.000261321,1717,0.002003073
CT,9,LITCHFIELD,5,182193,0.045857963,3894,0.02137294,172154,0.944899091,1837,0.010082714,279,0.001531343,2107,0.011564659,35,0.000192104,203,0.001114203
CT,9,MIDDLESEX,7,155071,0.090603659,4649,0.029979816,138979,0.896228179,6588,0.042483766,229,0.001476743,2392,0.015425192,46,0.000296638,146,0.000941504
CT,9,NEW HAVEN,9,824008,0.236674886,83131,0.100886156,616541,0.748222105,89286,0.108355744,1467,0.001780323,19061,0.023132057,202,0.000245143,1875,0.002275463
CT,9,NEW LONDON,11,259088,0.131299017,13236,0.051086889,219542,0.847364602,12760,0.049249676,2311,0.008919749,5026,0.019398814,135,0.000521058,550,0.002122831
CT,9,TOLLAND,13,136364,0.079566454,3873,0.028401924,124014,0.909433575,3480,0.025519932,230,0.001686662,3069,0.02250594,36,0.000263999,162,0.001187997
CT,9,WINDHAM,15,109091,0.100429917,7737,0.070922441,96666,0.886104262,1739,0.01594082,453,0.004152497,901,0.00825916,34,0.000311666,92,0.000843333
DC,11,DISTRICT OF COLUMBIA,1,572059,0.704991967,44953,0.078581055,159178,0.278254516,340088,0.59449812,1274,0.002227043,15039,0.026289246,273,0.000477224,1670,0.002919279
